date(dd-mm-yyy),time(hh:mm:ss),channel(1-40),intensity(%),interval(sec.)
1-1-2000,3:22:38,11,11,0
1-1-2000,3:22:38,21,11,0
1-1-2000,3:22:38,31,11,0
1-1-2000,3:22:38,3,11,0
1-1-2000,3:22:38,13,11,0
1-1-2000,3:22:38,23,11,0
1-1-2000,3:22:38,33,11,0
1-1-2000,3:22:38,8,11,0
1-1-2000,3:22:38,18,11,0
1-1-2000,3:22:38,28,11,0
1-1-2000,3:22:38,38,11,0
1-1-2000,3:22:38,10,11,0
1-1-2000,3:22:38,20,11,0
1-1-2000,3:22:38,30,11,0
1-1-2000,3:22:38,40,11,0
1-1-2000,3:22:43,1,12,0
1-1-2000,3:22:43,11,12,0
1-1-2000,3:22:43,21,12,0
1-1-2000,3:22:43,31,12,0
1-1-2000,3:22:43,3,12,0
1-1-2000,3:22:43,13,12,0
1-1-2000,3:22:43,23,12,0
1-1-2000,3:22:43,33,12,0
1-1-2000,3:22:43,8,12,0
1-1-2000,3:22:43,18,12,0
1-1-2000,3:22:43,28,12,0
1-1-2000,3:22:43,38,12,0
1-1-2000,3:22:43,10,12,0
1-1-2000,3:22:43,20,12,0
1-1-2000,3:22:43,30,12,0
1-1-2000,3:22:43,40,12,0
1-1-2000,3:22:47,1,13,0
1-1-2000,3:22:47,11,13,0
1-1-2000,3:22:47,21,13,0
1-1-2000,3:22:47,31,13,0
1-1-2000,3:22:47,3,13,0
1-1-2000,3:22:47,13,13,0
1-1-2000,3:22:47,23,13,0
1-1-2000,3:22:47,33,13,0
1-1-2000,3:22:47,8,13,0
1-1-2000,3:22:47,18,13,0
1-1-2000,3:22:47,28,13,0
1-1-2000,3:22:47,38,13,0
1-1-2000,3:22:47,10,13,0
1-1-2000,3:22:47,20,13,0
1-1-2000,3:22:47,30,13,0
1-1-2000,3:22:47,40,13,0
1-1-2000,3:22:52,1,14,0
1-1-2000,3:22:52,11,14,0
1-1-2000,3:22:52,21,14,0
1-1-2000,3:22:52,31,14,0
1-1-2000,3:22:52,3,14,0
1-1-2000,3:22:52,13,14,0
1-1-2000,3:22:52,23,14,0
1-1-2000,3:22:52,33,14,0
1-1-2000,3:22:52,8,14,0
1-1-2000,3:22:52,18,14,0
1-1-2000,3:22:52,28,14,0
1-1-2000,3:22:52,38,14,0
1-1-2000,3:22:52,10,14,0
1-1-2000,3:22:52,20,14,0
1-1-2000,3:22:52,30,14,0
1-1-2000,3:22:52,40,14,0
1-1-2000,3:22:56,1,15,0
1-1-2000,3:22:56,11,15,0
1-1-2000,3:22:56,21,15,0
1-1-2000,3:22:56,31,15,0
1-1-2000,3:22:56,3,15,0
1-1-2000,3:22:56,13,15,0
1-1-2000,3:22:56,23,15,0
1-1-2000,3:22:56,33,15,0
1-1-2000,3:22:56,8,15,0
1-1-2000,3:22:56,18,15,0
1-1-2000,3:22:56,28,15,0
1-1-2000,3:22:56,38,15,0
1-1-2000,3:22:56,10,15,0
1-1-2000,3:22:56,20,15,0
1-1-2000,3:22:56,30,15,0
1-1-2000,3:22:56,40,15,0
1-1-2000,3:23:1,1,16,0
1-1-2000,3:23:1,11,16,0
1-1-2000,3:23:1,21,16,0
1-1-2000,3:23:1,31,16,0
1-1-2000,3:23:1,3,16,0
1-1-2000,3:23:1,13,16,0
1-1-2000,3:23:1,23,16,0
1-1-2000,3:23:1,33,16,0
1-1-2000,3:23:1,8,16,0
1-1-2000,3:23:1,18,16,0
1-1-2000,3:23:1,28,16,0
1-1-2000,3:23:1,38,16,0
1-1-2000,3:23:1,10,16,0
1-1-2000,3:23:1,20,16,0
1-1-2000,3:23:1,30,16,0
1-1-2000,3:23:1,40,16,0
1-1-2000,3:23:6,1,17,0
1-1-2000,3:23:6,11,17,0
1-1-2000,3:23:6,21,17,0
1-1-2000,3:23:6,31,17,0
1-1-2000,3:23:6,3,17,0
1-1-2000,3:23:6,13,17,0
1-1-2000,3:23:6,23,17,0
1-1-2000,3:23:6,33,17,0
1-1-2000,3:23:6,8,17,0
1-1-2000,3:23:6,18,17,0
1-1-2000,3:23:6,28,17,0
1-1-2000,3:23:6,38,17,0
1-1-2000,3:23:6,10,17,0
1-1-2000,3:23:6,20,17,0
1-1-2000,3:23:6,30,17,0
1-1-2000,3:23:6,40,17,0
1-1-2000,3:23:10,1,18,0
1-1-2000,3:23:10,11,18,0
1-1-2000,3:23:10,21,18,0
1-1-2000,3:23:10,31,18,0
1-1-2000,3:23:10,3,18,0
1-1-2000,3:23:10,13,18,0
1-1-2000,3:23:10,23,18,0
1-1-2000,3:23:10,33,18,0
1-1-2000,3:23:10,8,18,0
1-1-2000,3:23:10,18,18,0
1-1-2000,3:23:10,28,18,0
1-1-2000,3:23:10,38,18,0
1-1-2000,3:23:10,10,18,0
1-1-2000,3:23:10,20,18,0
1-1-2000,3:23:10,30,18,0
1-1-2000,3:23:10,40,18,0
1-1-2000,3:23:15,1,19,0
1-1-2000,3:23:15,11,19,0
1-1-2000,3:23:15,21,19,0
1-1-2000,3:23:15,31,19,0
1-1-2000,3:23:15,3,19,0
1-1-2000,3:23:15,13,19,0
1-1-2000,3:23:15,23,19,0
1-1-2000,3:23:15,33,19,0
1-1-2000,3:23:15,8,19,0
1-1-2000,3:23:15,18,19,0
1-1-2000,3:23:15,28,19,0
1-1-2000,3:23:15,38,19,0
1-1-2000,3:23:15,10,19,0
1-1-2000,3:23:15,20,19,0
1-1-2000,3:23:15,30,19,0
1-1-2000,3:23:15,40,19,0
1-1-2000,3:23:19,1,20,0
1-1-2000,3:23:19,11,20,0
1-1-2000,3:23:19,21,20,0
1-1-2000,3:23:19,31,20,0
1-1-2000,3:23:19,3,20,0
1-1-2000,3:23:19,13,20,0
1-1-2000,3:23:19,23,20,0
1-1-2000,3:23:19,33,20,0
1-1-2000,3:23:19,8,20,0
1-1-2000,3:23:19,18,20,0
1-1-2000,3:23:19,28,20,0
1-1-2000,3:23:19,38,20,0
1-1-2000,3:23:19,10,20,0
1-1-2000,3:23:19,20,20,0
1-1-2000,3:23:19,30,20,0
1-1-2000,3:23:19,40,20,0
1-1-2000,3:23:24,1,21,0
1-1-2000,3:23:24,11,21,0
1-1-2000,3:23:24,21,21,0
1-1-2000,3:23:24,31,21,0
1-1-2000,3:23:24,3,21,0
1-1-2000,3:23:24,13,21,0
1-1-2000,3:23:24,23,21,0
1-1-2000,3:23:24,33,21,0
1-1-2000,3:23:24,8,21,0
1-1-2000,3:23:24,18,21,0
1-1-2000,3:23:24,28,21,0
1-1-2000,3:23:24,38,21,0
1-1-2000,3:23:24,10,21,0
1-1-2000,3:23:24,20,21,0
1-1-2000,3:23:24,30,21,0
1-1-2000,3:23:24,40,21,0
1-1-2000,3:23:29,1,22,0
1-1-2000,3:23:29,11,22,0
1-1-2000,3:23:29,21,22,0
1-1-2000,3:23:29,31,22,0
1-1-2000,3:23:29,3,22,0
1-1-2000,3:23:29,13,22,0
1-1-2000,3:23:29,23,22,0
1-1-2000,3:23:29,33,22,0
1-1-2000,3:23:29,8,22,0
1-1-2000,3:23:29,18,22,0
1-1-2000,3:23:29,28,22,0
1-1-2000,3:23:29,38,22,0
1-1-2000,3:23:29,10,22,0
1-1-2000,3:23:29,20,22,0
1-1-2000,3:23:29,30,22,0
1-1-2000,3:23:29,40,22,0
1-1-2000,3:23:33,1,23,0
1-1-2000,3:23:33,11,23,0
1-1-2000,3:23:33,21,23,0
1-1-2000,3:23:33,31,23,0
1-1-2000,3:23:33,3,23,0
1-1-2000,3:23:33,13,23,0
1-1-2000,3:23:33,23,23,0
1-1-2000,3:23:33,33,23,0
1-1-2000,3:23:33,8,23,0
1-1-2000,3:23:33,18,23,0
1-1-2000,3:23:33,28,23,0
1-1-2000,3:23:33,38,23,0
1-1-2000,3:23:33,10,23,0
1-1-2000,3:23:33,20,23,0
1-1-2000,3:23:33,30,23,0
1-1-2000,3:23:33,40,23,0
1-1-2000,3:23:38,1,24,0
1-1-2000,3:23:38,11,24,0
1-1-2000,3:23:38,21,24,0
1-1-2000,3:23:38,31,24,0
1-1-2000,3:23:38,3,24,0
1-1-2000,3:23:38,13,24,0
1-1-2000,3:23:38,23,24,0
1-1-2000,3:23:38,33,24,0
1-1-2000,3:23:38,8,24,0
1-1-2000,3:23:38,18,24,0
1-1-2000,3:23:38,28,24,0
1-1-2000,3:23:38,38,24,0
1-1-2000,3:23:38,10,24,0
1-1-2000,3:23:38,20,24,0
1-1-2000,3:23:38,30,24,0
1-1-2000,3:23:38,40,24,0
1-1-2000,3:23:43,1,25,0
1-1-2000,3:23:43,11,25,0
1-1-2000,3:23:43,21,25,0
1-1-2000,3:23:43,31,25,0
1-1-2000,3:23:43,3,25,0
1-1-2000,3:23:43,13,25,0
1-1-2000,3:23:43,23,25,0
1-1-2000,3:23:43,33,25,0
1-1-2000,3:23:43,8,25,0
1-1-2000,3:23:43,18,25,0
1-1-2000,3:23:43,28,25,0
1-1-2000,3:23:43,38,25,0
1-1-2000,3:23:43,10,25,0
1-1-2000,3:23:43,20,25,0
1-1-2000,3:23:43,30,25,0
1-1-2000,3:23:43,40,25,0
1-1-2000,3:23:47,1,26,0
1-1-2000,3:23:47,11,26,0
1-1-2000,3:23:47,21,26,0
1-1-2000,3:23:47,31,26,0
1-1-2000,3:23:47,3,26,0
1-1-2000,3:23:47,13,26,0
1-1-2000,3:23:47,23,26,0
1-1-2000,3:23:47,33,26,0
1-1-2000,3:23:47,8,26,0
1-1-2000,3:23:47,18,26,0
1-1-2000,3:23:47,28,26,0
1-1-2000,3:23:47,38,26,0
1-1-2000,3:23:47,10,26,0
1-1-2000,3:23:47,20,26,0
1-1-2000,3:23:47,30,26,0
1-1-2000,3:23:47,40,26,0
1-1-2000,3:23:52,1,27,0
1-1-2000,3:23:52,11,27,0
1-1-2000,3:23:52,21,27,0
1-1-2000,3:23:52,31,27,0
1-1-2000,3:23:52,3,27,0
1-1-2000,3:23:52,13,27,0
1-1-2000,3:23:52,23,27,0
1-1-2000,3:23:52,33,27,0
1-1-2000,3:23:52,8,27,0
1-1-2000,3:23:52,18,27,0
1-1-2000,3:23:52,28,27,0
1-1-2000,3:23:52,38,27,0
1-1-2000,3:23:52,10,27,0
1-1-2000,3:23:52,20,27,0
1-1-2000,3:23:52,30,27,0
1-1-2000,3:23:52,40,27,0
1-1-2000,3:23:56,1,28,0
1-1-2000,3:23:56,11,28,0
1-1-2000,3:23:56,21,28,0
1-1-2000,3:23:56,31,28,0
1-1-2000,3:23:56,3,28,0
1-1-2000,3:23:56,13,28,0
1-1-2000,3:23:56,23,28,0
1-1-2000,3:23:56,33,28,0
1-1-2000,3:23:56,8,28,0
1-1-2000,3:23:56,18,28,0
1-1-2000,3:23:56,28,28,0
1-1-2000,3:23:56,38,28,0
1-1-2000,3:23:56,10,28,0
1-1-2000,3:23:56,20,28,0
1-1-2000,3:23:56,30,28,0
1-1-2000,3:23:56,40,28,0
1-1-2000,3:24:1,1,29,0
1-1-2000,3:24:1,11,29,0
1-1-2000,3:24:1,21,29,0
1-1-2000,3:24:1,31,29,0
1-1-2000,3:24:1,3,29,0
1-1-2000,3:24:1,13,29,0
1-1-2000,3:24:1,23,29,0
1-1-2000,3:24:1,33,29,0
1-1-2000,3:24:1,8,29,0
1-1-2000,3:24:1,18,29,0
1-1-2000,3:24:1,28,29,0
1-1-2000,3:24:1,38,29,0
1-1-2000,3:24:1,10,29,0
1-1-2000,3:24:1,20,29,0
1-1-2000,3:24:1,30,29,0
1-1-2000,3:24:1,40,29,0
1-1-2000,3:24:6,1,28,0
1-1-2000,3:24:6,11,28,0
1-1-2000,3:24:6,21,28,0
1-1-2000,3:24:6,31,28,0
1-1-2000,3:24:6,3,28,0
1-1-2000,3:24:6,13,28,0
1-1-2000,3:24:6,23,28,0
1-1-2000,3:24:6,33,28,0
1-1-2000,3:24:6,8,28,0
1-1-2000,3:24:6,18,28,0
1-1-2000,3:24:6,28,28,0
1-1-2000,3:24:6,38,28,0
1-1-2000,3:24:6,10,28,0
1-1-2000,3:24:6,20,28,0
1-1-2000,3:24:6,30,28,0
1-1-2000,3:24:6,40,28,0
1-1-2000,3:24:10,1,27,0
1-1-2000,3:24:10,11,27,0
1-1-2000,3:24:10,21,27,0
1-1-2000,3:24:10,31,27,0
1-1-2000,3:24:10,3,27,0
1-1-2000,3:24:10,13,27,0
1-1-2000,3:24:10,23,27,0
1-1-2000,3:24:10,33,27,0
1-1-2000,3:24:10,8,27,0
1-1-2000,3:24:10,18,27,0
1-1-2000,3:24:10,28,27,0
1-1-2000,3:24:10,38,27,0
1-1-2000,3:24:10,10,27,0
1-1-2000,3:24:10,20,27,0
1-1-2000,3:24:10,30,27,0
1-1-2000,3:24:10,40,27,0
1-1-2000,3:24:15,1,26,0
1-1-2000,3:24:15,11,26,0
1-1-2000,3:24:15,21,26,0
1-1-2000,3:24:15,31,26,0
1-1-2000,3:24:15,3,26,0
1-1-2000,3:24:15,13,26,0
1-1-2000,3:24:15,23,26,0
1-1-2000,3:24:15,33,26,0
1-1-2000,3:24:15,8,26,0
1-1-2000,3:24:15,18,26,0
1-1-2000,3:24:15,28,26,0
1-1-2000,3:24:15,38,26,0
1-1-2000,3:24:15,10,26,0
1-1-2000,3:24:15,20,26,0
1-1-2000,3:24:15,30,26,0
1-1-2000,3:24:15,40,26,0
1-1-2000,3:24:19,1,25,0
1-1-2000,3:24:19,11,25,0
1-1-2000,3:24:19,21,25,0
1-1-2000,3:24:19,31,25,0
1-1-2000,3:24:19,3,25,0
1-1-2000,3:24:19,13,25,0
1-1-2000,3:24:19,23,25,0
1-1-2000,3:24:19,33,25,0
1-1-2000,3:24:19,8,25,0
1-1-2000,3:24:19,18,25,0
1-1-2000,3:24:19,28,25,0
1-1-2000,3:24:19,38,25,0
1-1-2000,3:24:19,10,25,0
1-1-2000,3:24:19,20,25,0
1-1-2000,3:24:19,30,25,0
1-1-2000,3:24:19,40,25,0
1-1-2000,3:24:24,1,24,0
1-1-2000,3:24:24,11,24,0
1-1-2000,3:24:24,21,24,0
1-1-2000,3:24:24,31,24,0
1-1-2000,3:24:24,3,24,0
1-1-2000,3:24:24,13,24,0
1-1-2000,3:24:24,23,24,0
1-1-2000,3:24:24,33,24,0
1-1-2000,3:24:24,8,24,0
1-1-2000,3:24:24,18,24,0
1-1-2000,3:24:24,28,24,0
1-1-2000,3:24:24,38,24,0
1-1-2000,3:24:24,10,24,0
1-1-2000,3:24:24,20,24,0
1-1-2000,3:24:24,30,24,0
1-1-2000,3:24:24,40,24,0
1-1-2000,3:24:29,1,23,0
1-1-2000,3:24:29,11,23,0
1-1-2000,3:24:29,21,23,0
1-1-2000,3:24:29,31,23,0
1-1-2000,3:24:29,3,23,0
1-1-2000,3:24:29,13,23,0
1-1-2000,3:24:29,23,23,0
1-1-2000,3:24:29,33,23,0
1-1-2000,3:24:29,8,23,0
1-1-2000,3:24:29,18,23,0
1-1-2000,3:24:29,28,23,0
1-1-2000,3:24:29,38,23,0
1-1-2000,3:24:29,10,23,0
1-1-2000,3:24:29,20,23,0
1-1-2000,3:24:29,30,23,0
1-1-2000,3:24:29,40,23,0
1-1-2000,3:24:33,1,22,0
1-1-2000,3:24:33,11,22,0
1-1-2000,3:24:33,21,22,0
1-1-2000,3:24:33,31,22,0
1-1-2000,3:24:33,3,22,0
1-1-2000,3:24:33,13,22,0
1-1-2000,3:24:33,23,22,0
1-1-2000,3:24:33,33,22,0
1-1-2000,3:24:33,8,22,0
1-1-2000,3:24:33,18,22,0
1-1-2000,3:24:33,28,22,0
1-1-2000,3:24:33,38,22,0
1-1-2000,3:24:33,10,22,0
1-1-2000,3:24:33,20,22,0
1-1-2000,3:24:33,30,22,0
1-1-2000,3:24:33,40,22,0
1-1-2000,3:24:38,1,21,0
1-1-2000,3:24:38,11,21,0
1-1-2000,3:24:38,21,21,0
1-1-2000,3:24:38,31,21,0
1-1-2000,3:24:38,3,21,0
1-1-2000,3:24:38,13,21,0
1-1-2000,3:24:38,23,21,0
1-1-2000,3:24:38,33,21,0
1-1-2000,3:24:38,8,21,0
1-1-2000,3:24:38,18,21,0
1-1-2000,3:24:38,28,21,0
1-1-2000,3:24:38,38,21,0
1-1-2000,3:24:38,10,21,0
1-1-2000,3:24:38,20,21,0
1-1-2000,3:24:38,30,21,0
1-1-2000,3:24:38,40,21,0
1-1-2000,3:24:43,1,20,0
1-1-2000,3:24:43,11,20,0
1-1-2000,3:24:43,21,20,0
1-1-2000,3:24:43,31,20,0
1-1-2000,3:24:43,3,20,0
1-1-2000,3:24:43,13,20,0
1-1-2000,3:24:43,23,20,0
1-1-2000,3:24:43,33,20,0
1-1-2000,3:24:43,8,20,0
1-1-2000,3:24:43,18,20,0
1-1-2000,3:24:43,28,20,0
1-1-2000,3:24:43,38,20,0
1-1-2000,3:24:43,10,20,0
1-1-2000,3:24:43,20,20,0
1-1-2000,3:24:43,30,20,0
1-1-2000,3:24:43,40,20,0
1-1-2000,3:24:47,1,19,0
1-1-2000,3:24:47,11,19,0
1-1-2000,3:24:47,21,19,0
1-1-2000,3:24:47,31,19,0
1-1-2000,3:24:47,3,19,0
1-1-2000,3:24:47,13,19,0
1-1-2000,3:24:47,23,19,0
1-1-2000,3:24:47,33,19,0
1-1-2000,3:24:47,8,19,0
1-1-2000,3:24:47,18,19,0
1-1-2000,3:24:47,28,19,0
1-1-2000,3:24:47,38,19,0
1-1-2000,3:24:47,10,19,0
1-1-2000,3:24:47,20,19,0
1-1-2000,3:24:47,30,19,0
1-1-2000,3:24:47,40,19,0
1-1-2000,3:24:52,1,18,0
1-1-2000,3:24:52,11,18,0
1-1-2000,3:24:52,21,18,0
1-1-2000,3:24:52,31,18,0
1-1-2000,3:24:52,3,18,0
1-1-2000,3:24:52,13,18,0
1-1-2000,3:24:52,23,18,0
1-1-2000,3:24:52,33,18,0
1-1-2000,3:24:52,8,18,0
1-1-2000,3:24:52,18,18,0
1-1-2000,3:24:52,28,18,0
1-1-2000,3:24:52,38,18,0
1-1-2000,3:24:52,10,18,0
1-1-2000,3:24:52,20,18,0
1-1-2000,3:24:52,30,18,0
1-1-2000,3:24:52,40,18,0
1-1-2000,3:24:56,1,17,0
1-1-2000,3:24:56,11,17,0
1-1-2000,3:24:56,21,17,0
1-1-2000,3:24:56,31,17,0
1-1-2000,3:24:56,3,17,0
1-1-2000,3:24:56,13,17,0
1-1-2000,3:24:56,23,17,0
1-1-2000,3:24:56,33,17,0
1-1-2000,3:24:56,8,17,0
1-1-2000,3:24:56,18,17,0
1-1-2000,3:24:56,28,17,0
1-1-2000,3:24:56,38,17,0
1-1-2000,3:24:56,10,17,0
1-1-2000,3:24:56,20,17,0
1-1-2000,3:24:56,30,17,0
1-1-2000,3:24:56,40,17,0
1-1-2000,3:25:1,1,16,0
1-1-2000,3:25:1,11,16,0
1-1-2000,3:25:1,21,16,0
1-1-2000,3:25:1,31,16,0
1-1-2000,3:25:1,3,16,0
1-1-2000,3:25:1,13,16,0
1-1-2000,3:25:1,23,16,0
1-1-2000,3:25:1,33,16,0
1-1-2000,3:25:1,8,16,0
1-1-2000,3:25:1,18,16,0
1-1-2000,3:25:1,28,16,0
1-1-2000,3:25:1,38,16,0
1-1-2000,3:25:1,10,16,0
1-1-2000,3:25:1,20,16,0
1-1-2000,3:25:1,30,16,0
1-1-2000,3:25:1,40,16,0
1-1-2000,3:25:6,1,15,0
1-1-2000,3:25:6,11,15,0
1-1-2000,3:25:6,21,15,0
1-1-2000,3:25:6,31,15,0
1-1-2000,3:25:6,3,15,0
1-1-2000,3:25:6,13,15,0
1-1-2000,3:25:6,23,15,0
1-1-2000,3:25:6,33,15,0
1-1-2000,3:25:6,8,15,0
1-1-2000,3:25:6,18,15,0
1-1-2000,3:25:6,28,15,0
1-1-2000,3:25:6,38,15,0
1-1-2000,3:25:6,10,15,0
1-1-2000,3:25:6,20,15,0
1-1-2000,3:25:6,30,15,0
1-1-2000,3:25:6,40,15,0
1-1-2000,3:25:10,1,14,0
1-1-2000,3:25:10,11,14,0
1-1-2000,3:25:10,21,14,0
1-1-2000,3:25:10,31,14,0
1-1-2000,3:25:10,3,14,0
1-1-2000,3:25:10,13,14,0
1-1-2000,3:25:10,23,14,0
1-1-2000,3:25:10,33,14,0
1-1-2000,3:25:10,8,14,0
1-1-2000,3:25:10,18,14,0
1-1-2000,3:25:10,28,14,0
1-1-2000,3:25:10,38,14,0
1-1-2000,3:25:10,10,14,0
1-1-2000,3:25:10,20,14,0
1-1-2000,3:25:10,30,14,0
1-1-2000,3:25:10,40,14,0
1-1-2000,3:25:15,1,13,0
1-1-2000,3:25:15,11,13,0
1-1-2000,3:25:15,21,13,0
1-1-2000,3:25:15,31,13,0
1-1-2000,3:25:15,3,13,0
1-1-2000,3:25:15,13,13,0
1-1-2000,3:25:15,23,13,0
1-1-2000,3:25:15,33,13,0
1-1-2000,3:25:15,8,13,0
1-1-2000,3:25:15,18,13,0
1-1-2000,3:25:15,28,13,0
1-1-2000,3:25:15,38,13,0
1-1-2000,3:25:15,10,13,0
1-1-2000,3:25:15,20,13,0
1-1-2000,3:25:15,30,13,0
1-1-2000,3:25:15,40,13,0
1-1-2000,3:25:19,1,12,0
1-1-2000,3:25:19,11,12,0
1-1-2000,3:25:19,21,12,0
1-1-2000,3:25:19,31,12,0
1-1-2000,3:25:19,3,12,0
1-1-2000,3:25:19,13,12,0
1-1-2000,3:25:19,23,12,0
1-1-2000,3:25:19,33,12,0
1-1-2000,3:25:19,8,12,0
1-1-2000,3:25:19,18,12,0
1-1-2000,3:25:19,28,12,0
1-1-2000,3:25:19,38,12,0
1-1-2000,3:25:19,10,12,0
1-1-2000,3:25:19,20,12,0
1-1-2000,3:25:19,30,12,0
1-1-2000,3:25:19,40,12,0
1-1-2000,3:25:24,1,11,0
1-1-2000,3:25:24,11,11,0
1-1-2000,3:25:24,21,11,0
1-1-2000,3:25:24,31,11,0
1-1-2000,3:25:24,3,11,0
1-1-2000,3:25:24,13,11,0
1-1-2000,3:25:24,23,11,0
1-1-2000,3:25:24,33,11,0
1-1-2000,3:25:24,8,11,0
1-1-2000,3:25:24,18,11,0
1-1-2000,3:25:24,28,11,0
1-1-2000,3:25:24,38,11,0
1-1-2000,3:25:24,10,11,0
1-1-2000,3:25:24,20,11,0
1-1-2000,3:25:24,30,11,0
1-1-2000,3:25:24,40,11,0
1-1-2000,3:25:29,1,10,0
1-1-2000,3:25:29,11,10,0
1-1-2000,3:25:29,21,10,0
1-1-2000,3:25:29,31,10,0
1-1-2000,3:25:29,3,10,0
1-1-2000,3:25:29,13,10,0
1-1-2000,3:25:29,23,10,0
1-1-2000,3:25:29,33,10,0
1-1-2000,3:25:29,8,10,0
1-1-2000,3:25:29,18,10,0
1-1-2000,3:25:29,28,10,0
1-1-2000,3:25:29,38,10,0
1-1-2000,3:25:29,10,10,0
1-1-2000,3:25:29,20,10,0
1-1-2000,3:25:29,30,10,0
1-1-2000,3:25:29,40,10,0
1-1-2000,3:25:33,1,9,0
1-1-2000,3:25:33,11,9,0
1-1-2000,3:25:33,21,9,0
1-1-2000,3:25:33,31,9,0
1-1-2000,3:25:33,3,9,0
1-1-2000,3:25:33,13,9,0
1-1-2000,3:25:33,23,9,0
1-1-2000,3:25:33,33,9,0
1-1-2000,3:25:33,8,9,0
1-1-2000,3:25:33,18,9,0
1-1-2000,3:25:33,28,9,0
1-1-2000,3:25:33,38,9,0
1-1-2000,3:25:33,10,9,0
1-1-2000,3:25:33,20,9,0
1-1-2000,3:25:33,30,9,0
1-1-2000,3:25:33,40,9,0
1-1-2000,3:25:38,1,8,0
1-1-2000,3:25:38,11,8,0
1-1-2000,3:25:38,21,8,0
1-1-2000,3:25:38,31,8,0
1-1-2000,3:25:38,3,8,0
1-1-2000,3:25:38,13,8,0
1-1-2000,3:25:38,23,8,0
1-1-2000,3:25:38,33,8,0
1-1-2000,3:25:38,8,8,0
1-1-2000,3:25:38,18,8,0
1-1-2000,3:25:38,28,8,0
1-1-2000,3:25:38,38,8,0
1-1-2000,3:25:38,10,8,0
1-1-2000,3:25:38,20,8,0
1-1-2000,3:25:38,30,8,0
1-1-2000,3:25:38,40,8,0
1-1-2000,3:25:43,1,7,0
1-1-2000,3:25:43,11,7,0
1-1-2000,3:25:43,21,7,0
1-1-2000,3:25:43,31,7,0
1-1-2000,3:25:43,3,7,0
1-1-2000,3:25:43,13,7,0
1-1-2000,3:25:43,23,7,0
1-1-2000,3:25:43,33,7,0
1-1-2000,3:25:43,8,7,0
1-1-2000,3:25:43,18,7,0
1-1-2000,3:25:43,28,7,0
1-1-2000,3:25:43,38,7,0
1-1-2000,3:25:43,10,7,0
1-1-2000,3:25:43,20,7,0
1-1-2000,3:25:43,30,7,0
1-1-2000,3:25:43,40,7,0
1-1-2000,3:25:47,1,6,0
1-1-2000,3:25:47,11,6,0
1-1-2000,3:25:47,21,6,0
1-1-2000,3:25:47,31,6,0
1-1-2000,3:25:47,3,6,0
1-1-2000,3:25:47,13,6,0
1-1-2000,3:25:47,23,6,0
1-1-2000,3:25:47,33,6,0
1-1-2000,3:25:47,8,6,0
1-1-2000,3:25:47,18,6,0
1-1-2000,3:25:47,28,6,0
1-1-2000,3:25:47,38,6,0
1-1-2000,3:25:47,10,6,0
1-1-2000,3:25:47,20,6,0
1-1-2000,3:25:47,30,6,0
1-1-2000,3:25:47,40,6,0
1-1-2000,3:25:52,1,5,0
1-1-2000,3:25:52,11,5,0
1-1-2000,3:25:52,21,5,0
1-1-2000,3:25:52,31,5,0
1-1-2000,3:25:52,3,5,0
1-1-2000,3:25:52,13,5,0
1-1-2000,3:25:52,23,5,0
1-1-2000,3:25:52,33,5,0
1-1-2000,3:25:52,8,5,0
1-1-2000,3:25:52,18,5,0
1-1-2000,3:25:52,28,5,0
1-1-2000,3:25:52,38,5,0
1-1-2000,3:25:52,10,5,0
1-1-2000,3:25:52,20,5,0
1-1-2000,3:25:52,30,5,0
1-1-2000,3:25:52,40,5,0
1-1-2000,3:25:56,1,4,0
1-1-2000,3:25:56,11,4,0
1-1-2000,3:25:56,21,4,0
1-1-2000,3:25:56,31,4,0
1-1-2000,3:25:56,3,4,0
1-1-2000,3:25:56,13,4,0
1-1-2000,3:25:56,23,4,0
1-1-2000,3:25:56,33,4,0
1-1-2000,3:25:56,8,4,0
1-1-2000,3:25:56,18,4,0
1-1-2000,3:25:56,28,4,0
1-1-2000,3:25:56,38,4,0
1-1-2000,3:25:56,10,4,0
1-1-2000,3:25:56,20,4,0
1-1-2000,3:25:56,30,4,0
1-1-2000,3:25:56,40,4,0
1-1-2000,3:26:1,1,3,0
1-1-2000,3:26:1,11,3,0
1-1-2000,3:26:1,21,3,0
1-1-2000,3:26:1,31,3,0
1-1-2000,3:26:1,3,3,0
1-1-2000,3:26:1,13,3,0
1-1-2000,3:26:1,23,3,0
1-1-2000,3:26:1,33,3,0
1-1-2000,3:26:1,8,3,0
1-1-2000,3:26:1,18,3,0
1-1-2000,3:26:1,28,3,0
1-1-2000,3:26:1,38,3,0
1-1-2000,3:26:1,10,3,0
1-1-2000,3:26:1,20,3,0
1-1-2000,3:26:1,30,3,0
1-1-2000,3:26:1,40,3,0
1-1-2000,3:26:6,1,4,0
1-1-2000,3:26:6,11,4,0
1-1-2000,3:26:6,21,4,0
1-1-2000,3:26:6,31,4,0
1-1-2000,3:26:6,3,4,0
1-1-2000,3:26:6,13,4,0
1-1-2000,3:26:6,23,4,0
1-1-2000,3:26:6,33,4,0
1-1-2000,3:26:6,8,4,0
1-1-2000,3:26:6,18,4,0
1-1-2000,3:26:6,28,4,0
1-1-2000,3:26:6,38,4,0
1-1-2000,3:26:6,10,4,0
1-1-2000,3:26:6,20,4,0
1-1-2000,3:26:6,30,4,0
